dealer_id,dealer_name,dealer_type,parent_dealer_id,geo_id,city,state,pincode,email,phone,status,established_date
BRN00691,Rudraprayag District Motors,Branch,MDL0027,691,Rudraprayag,Uttarakhand,246171.0,rudraprayag@oemmotors.in,8957029561,Active,2022-02-15
BRN00692,Tehri Garhwal District Motors,Branch,MDL0027,692,New Tehri,Uttarakhand,249001.0,tehrigarhwal@dealerhub.in,8387025457,Inactive,2019-01-14
BRN00693,Udham Singh Nagar District Motors,Branch,MDL0027,693,Rudrapur,Uttarakhand,263153.0,udhamsinghnagar@oemmotors.in,8458683146,Active,2012-04-09
BRN00694,Uttarkashi District Motors,Branch,MDL0027,694,Uttarkashi,Uttarakhand,249193.0,uttarkashi@dealerhub.in,8660835241,Active,2007-05-20
BRN00695,Alipurduar District Motors,Branch,MDL0028,695,Alipurduar,West Bengal,736121.0,alipurduar@dealerhub.in,8253240017,Inactive,2012-03-08
BRN00696,Bankura District Motors,Branch,MDL0028,696,Bankura,West Bengal,722101.0,bankura@industrialfleet.in,8461988396,Inactive,2011-11-19
BRN00697,Birbhum District Motors,Branch,MDL0028,697,Suri,West Bengal,731101.0,birbhum@oemmotors.in,8251670063,Inactive,2005-06-14
BRN00698,Cooch Behar District Motors,Branch,MDL0028,698,Cooch Behar,West Bengal,736101.0,coochbehar@dealerhub.in,8335930671,Active,2021-06-09
BRN00699,Dakshin Dinajpur District Motors,Branch,MDL0028,699,Balurghat,West Bengal,733101.0,dakshindinajpur@oemmotors.in,8453136958,Inactive,2017-10-18
BRN00700,Darjeeling District Motors,Branch,MDL0028,700,Darjeeling,West Bengal,734101.0,darjeeling@industrialfleet.in,8401573071,Active,2020-05-08
BRN00701,Hooghly District Motors,Branch,MDL0028,701,Chinsurah,West Bengal,712101.0,hooghly@oemmotors.in,8195121151,Active,2007-10-08
BRN00702,Howrah District Motors,Branch,MDL0028,702,Howrah,West Bengal,711101.0,howrah@industrialfleet.in,8801252990,Active,2020-09-16
BRN00703,Jalpaiguri District Motors,Branch,MDL0028,703,Jalpaiguri,West Bengal,735101.0,jalpaiguri@oemmotors.in,8329078760,Active,2012-08-03
BRN00704,Jhargram District Motors,Branch,MDL0028,704,Jhargram,West Bengal,721507.0,jhargram@oemmotors.in,8678973684,Active,2011-10-11
BRN00705,Kalimpong District Motors,Branch,MDL0028,705,Kalimpong,West Bengal,734301.0,kalimpong@industrialfleet.in,8712508263,Inactive,2021-06-23
BRN00706,Kolkata District Motors,Branch,MDL0028,706,Kolkata,West Bengal,700001.0,kolkata@dealerhub.in,8837532029,Active,2005-12-03
BRN00707,Maldah District Motors,Branch,MDL0028,707,English Bazar,West Bengal,nan,maldah@oemmotors.in,8955275834,Active,2006-06-24
BRN00708,Murshidabad District Motors,Branch,MDL0028,708,Baharampur,West Bengal,742101.0,murshidabad@oemmotors.in,8670965449,Active,2009-07-30
BRN00709,Nadia District Motors,Branch,MDL0028,709,Krishnanagar,West Bengal,741101.0,nadia@dealerhub.in,8928024646,Active,2019-12-01
BRN00710,North 24 Parganas District Motors,Branch,MDL0028,710,Barasat,West Bengal,700124.0,north24parganas@dealerhub.in,8665223050,Active,2019-10-28
BRN00711,Paschim Bardhaman District Motors,Branch,MDL0028,711,Asansol,West Bengal,713301.0,paschimbardhaman@oemmotors.in,8864295892,Active,2011-12-05
BRN00712,Paschim Medinipur District Motors,Branch,MDL0028,712,Midnapore,West Bengal,721101.0,paschimmedinipur@industrialfleet.in,8400466426,Active,2007-11-20
BRN00713,Purba Bardhaman District Motors,Branch,MDL0028,713,Bardhaman,West Bengal,713101.0,purbabardhaman@industrialfleet.in,8303020879,Active,2007-07-17
BRN00714,Purba Medinipur District Motors,Branch,MDL0028,714,Tamluk,West Bengal,721636.0,purbamedinipur@industrialfleet.in,8836205880,Active,2022-02-07
BRN00715,Purulia District Motors,Branch,MDL0028,715,Purulia,West Bengal,723101.0,purulia@industrialfleet.in,8391662734,Active,2009-06-26
BRN00716,South 24 Parganas District Motors,Branch,MDL0028,716,Alipore,West Bengal,700027.0,south24parganas@dealerhub.in,8233625106,Active,2009-09-26
BRN00717,Uttar Dinajpur District Motors,Branch,MDL0028,717,Raiganj,West Bengal,733134.0,uttardinajpur@industrialfleet.in,8365872509,Active,2023-02-01
BRN00718,Nicobar District Motors,Branch,MDL0029,718,Car Nicobar,Andaman and Nicobar,nan,nicobar@dealerhub.in,8933594116,Active,2008-01-23
BRN00719,North and Middle Andaman District Motors,Branch,MDL0029,719,Mayabunder,Andaman and Nicobar,nan,northandmiddleandaman@industrialfleet.in,8178920479,Inactive,2006-11-07
BRN00720,South Andaman District Motors,Branch,MDL0029,720,Port Blair,Andaman and Nicobar,744101.0,southandaman@dealerhub.in,8600148079,Active,2008-03-11
BRN00721,Chandigarh District Motors,Branch,MDL0030,721,Chandigarh,Chandigarh,160001.0,chandigarh@oemmotors.in,8470556307,Active,2011-08-13
BRN00722,Daman District Motors,Branch,MDL0031,722,Daman,Dadra and Nagar Haveli and Daman and Diu,396210.0,daman@oemmotors.in,8972568807,Inactive,2020-07-26
BRN00723,Diu District Motors,Branch,MDL0031,723,Diu,Dadra and Nagar Haveli and Daman and Diu,362520.0,diu@industrialfleet.in,8399314989,Active,2016-03-21
BRN00724,Dadra and Nagar Haveli District Motors,Branch,MDL0031,724,Silvassa,Dadra and Nagar Haveli and Daman and Diu,396230.0,dadraandnagarhaveli@industrialfleet.in,8147033417,Active,2012-09-10
BRN00725,Anantnag District Motors,Branch,MDL0032,725,Anantnag,Jammu and Kashmir,192101.0,anantnag@dealerhub.in,8512316502,Active,2020-12-01
BRN00726,Budgam District Motors,Branch,MDL0032,726,Budgam,Jammu and Kashmir,191111.0,budgam@industrialfleet.in,8950492196,Active,2008-03-16
BRN00727,Bandipore District Motors,Branch,MDL0032,727,Bandipore,Jammu and Kashmir,193502.0,bandipore@oemmotors.in,8909522646,Active,2015-07-13
BRN00728,Baramulla District Motors,Branch,MDL0032,728,Baramulla,Jammu and Kashmir,193101.0,baramulla@industrialfleet.in,8809311814,Active,2013-09-17
BRN00729,Doda District Motors,Branch,MDL0032,729,Doda,Jammu and Kashmir,182202.0,doda@dealerhub.in,8962507989,Active,2018-10-01
BRN00730,Ganderbal District Motors,Branch,MDL0032,730,Ganderbal,Jammu and Kashmir,191201.0,ganderbal@oemmotors.in,8549451767,Inactive,2009-02-11
BRN00731,Jammu District Motors,Branch,MDL0032,731,Jammu,Jammu and Kashmir,180001.0,jammu@oemmotors.in,8255233901,Active,2016-02-04
BRN00732,Kathua District Motors,Branch,MDL0032,732,Kathua,Jammu and Kashmir,184141.0,kathua@dealerhub.in,8660086852,Inactive,2019-09-08
BRN00733,Kishtwar District Motors,Branch,MDL0032,733,Kishtwar,Jammu and Kashmir,182204.0,kishtwar@dealerhub.in,8500494069,Active,2014-11-10
BRN00734,Kulgam District Motors,Branch,MDL0032,734,Kulgam,Jammu and Kashmir,192231.0,kulgam@dealerhub.in,8710779475,Active,2019-05-02
BRN00735,Kupwara District Motors,Branch,MDL0032,735,Kupwara,Jammu and Kashmir,193222.0,kupwara@oemmotors.in,8528693951,Active,2008-08-12
BRN00736,Poonch District Motors,Branch,MDL0032,736,Poonch,Jammu and Kashmir,185101.0,poonch@oemmotors.in,8802789002,Active,2012-09-04
BRN00737,Pulwama District Motors,Branch,MDL0032,737,Pulwama,Jammu and Kashmir,192301.0,pulwama@oemmotors.in,8103255813,Active,2017-09-21
BRN00738,Rajouri District Motors,Branch,MDL0032,738,Rajouri,Jammu and Kashmir,185131.0,rajouri@oemmotors.in,8224768185,Active,2018-08-15
BRN00739,Ramban District Motors,Branch,MDL0032,739,Ramban,Jammu and Kashmir,182144.0,ramban@industrialfleet.in,8912793355,Active,2013-05-10
BRN00740,Reasi District Motors,Branch,MDL0032,740,Reasi,Jammu and Kashmir,182311.0,reasi@dealerhub.in,8783502967,Active,2023-10-05
BRN00741,Samba District Motors,Branch,MDL0032,741,Samba,Jammu and Kashmir,184121.0,samba@dealerhub.in,8191578249,Active,2016-02-27
BRN00742,Shopian District Motors,Branch,MDL0032,742,Shopian,Jammu and Kashmir,192303.0,shopian@dealerhub.in,8455821001,Inactive,2007-12-17
BRN00743,Srinagar District Motors,Branch,MDL0032,743,Srinagar,Jammu and Kashmir,190001.0,srinagar@oemmotors.in,8938692365,Active,2020-05-22
BRN00744,Udhampur District Motors,Branch,MDL0032,744,Udhampur,Jammu and Kashmir,182101.0,udhampur@oemmotors.in,8609876060,Active,2023-07-23
BRN00745,Kargil District Motors,Branch,MDL0033,745,Kargil,Ladakh,194103.0,kargil@oemmotors.in,8509722376,Active,2013-08-20
BRN00746,Leh District Motors,Branch,MDL0033,746,Leh,Ladakh,194101.0,leh@dealerhub.in,8996486890,Active,2016-05-24
BRN00747,Lakshadweep District Motors,Branch,MDL0034,747,Kavaratti,Lakshadweep,682555.0,lakshadweep@oemmotors.in,8741134053,Active,2006-04-08
BRN00748,Central Delhi District Motors,Branch,MDL0035,748,Daryaganj,National Capital Territory of Delhi,110002.0,centraldelhi@dealerhub.in,8608847154,Inactive,2017-05-27
BRN00749,East Delhi District Motors,Branch,MDL0035,749,Preet Vihar,National Capital Territory of Delhi,110092.0,eastdelhi@industrialfleet.in,8246275951,Active,2014-03-04
BRN00750,New Delhi District Motors,Branch,MDL0035,750,Connaught Place,National Capital Territory of Delhi,110001.0,newdelhi@industrialfleet.in,8487817520,Active,2022-02-09
BRN00751,North Delhi District Motors,Branch,MDL0035,751,Sadar Bazaar,National Capital Territory of Delhi,110006.0,northdelhi@industrialfleet.in,8990335204,Active,2020-11-30
BRN00752,North East Delhi District Motors,Branch,MDL0035,752,Seelampur,National Capital Territory of Delhi,110053.0,northeastdelhi@dealerhub.in,8848341599,Active,2005-03-26
BRN00753,North West Delhi District Motors,Branch,MDL0035,753,Kanjhawala,National Capital Territory of Delhi,110081.0,northwestdelhi@industrialfleet.in,8329557725,Inactive,2005-06-04
BRN00754,Shahdara district District Motors,Branch,MDL0035,754,Nand Nagri,National Capital Territory of Delhi,110093.0,shahdaradistrict@dealerhub.in,8927448019,Active,2013-03-22
BRN00755,South Delhi District Motors,Branch,MDL0035,755,Saket,National Capital Territory of Delhi,110017.0,southdelhi@industrialfleet.in,8744246797,Active,2005-11-21
BRN00756,South East Delhi District Motors,Branch,MDL0035,756,Defence Colony,National Capital Territory of Delhi,110024.0,southeastdelhi@dealerhub.in,8892137993,Inactive,2015-08-19
BRN00757,South West Delhi District Motors,Branch,MDL0035,757,Vasant Vihar,National Capital Territory of Delhi,110057.0,southwestdelhi@dealerhub.in,8544961462,Active,2008-12-11
BRN00758,West Delhi District Motors,Branch,MDL0035,758,Rajouri Garden,National Capital Territory of Delhi,110027.0,westdelhi@dealerhub.in,8699250884,Active,2011-07-13
BRN00759,Karaikal District Motors,Branch,MDL0036,759,Karaikal,Puducherry,609602.0,karaikal@dealerhub.in,8351979703,Active,2007-01-03
BRN00760,Mahé District Motors,Branch,MDL0036,760,Mahé,Puducherry,nan,mahé@dealerhub.in,8841006612,Active,2008-07-12
BRN00761,Puducherry District Motors,Branch,MDL0036,761,Pondicherry,Puducherry,605001.0,puducherry@oemmotors.in,8789938680,Active,2021-05-06
BRN00762,Yanam District Motors,Branch,MDL0036,762,Yanam,Puducherry,533464.0,yanam@industrialfleet.in,8563879172,Active,2023-08-02
